143,"Инвестиционе некретнине намењене продаји",,"Asset","D",,"Yes",,14,,,,,,,,,,
144,"Остале некретнине намењене продаји",,"Asset","D",,"Yes",,14,,,,,,,,,,
145,"Постројења и опрема намењена продаји",,"Asset","D",,"Yes",,14,,,,,,,,,,
146,"Биолошка средства намењена продаји",,"Asset","D",,"Yes",,14,,,,,,,,,,
147,"Средства пословања које се обуставља",,"Asset","D",,"Yes",,14,,,,,,,,,,
149,"Исправка вредности сталних средстава намењених продаји",,"Asset","C",,"Yes",,14,,,,,,,,,,
15,"ДАТИ АВАНСИ",,"Asset","D",,"Yes",,1,"15","ДАТИ АВАНСИ",,,,,,,,
150,"Дати аванси за залихе и услуге",,"Asset","D",,"Yes",,15,,,,,,,,,,
1500,"Дати аванси за залихе",,"Asset","D",,"No",,150,,,,,,,,,,
1501,"Дати аванси за услуге",,"Asset","D",,"No",,150,,,,,,,,,,
159,"Исправка вредности датих аванса за залихе и услуге",,"Asset","C",,"Yes",,15,,,,,,,,,,
1591,"Исправка вредности датих аванса за залихе",,"Asset","C",,"No",,159,,,,,,,,,,
1592,"Исправка вредности датих аванса за услуге",,"Asset","C",,"No",,159,,,,,,,,,,
2,"КРАТКОРОЧНА ПОТРАЖИВАЊА,ПЛАСМАНИ И ГОТОВИНА",,"Asset","D",,"Yes",,,"2","КРАТКОРОЧНА ПОТРАЖИВАЊА,ПЛАСМАНИ И ГОТОВИНА",,,,,,,,
20,"ПОТРАЖИВАЊА ПО ОСНОВУ ПРОДАЈЕ",,"Asset","D",,"Yes",,2,"20","ПОТРАЖИВАЊА ПО ОСНОВУ ПРОДАЈЕ",,,,,,,,
200,"Купци-матична и зависна правна лица",,"Asset","D",,"Yes",,20,,,,,,,,,,
2000,"Купци-матична и зависна правна лица за обртна средства",,"Asset","D",,"No",,200,,,,,,,,,,
2004,"Купци-матична и зав. прав.лица за нем.ул.,непокретн.,постр",,"Asset","D",,"No",,200,,,,,,,,,,
201,"Купци-остала повезана правна лица",,"Asset","D",,"Yes",,20,,,,,,,,,,
2010,"Купци-остала повезана правна лица за обртна средства",,"Asset","D",,"No",,201,,,,,,,,,,
2011,"Купци-ост. повез.прав.лица за нем.улаг.,некрет.,постројења",,"Asset","D",,"No",,201,,,,,,,,,,
202,"Купци у земљи",,"Asset","D",,"Yes",,20,,,,,,,,,,
2020,"Купци у земљи за обртна средства",,"Asset","D","Yes","No","C_RECEIVABLE_ACCT",202,,,,,,,,,,
2021,"Купци у земљи за нем.улагања,некретнине,постројења и др.",,"Asset","D",,"No",,202,,,,,,,,,,
203,"Купци у иностранству",,"Asset","D",,"Yes",,20,,,,,,,,,,
2030,"Купци у иностранству за производе,услуге и робу",,"Asset","D",,"No",,203,,,,,,,,,,
2032,"Купци у иностр. за продату робу у консигнацији и комисиону",,"Asset","D",,"No",,203,,,,,,,,,,
209,"Исправка вредности потраживања од купаца",,"Asset","C",,"Yes",,20,,,,,,,,,,
2090,"Исправка вредности од купаца-зависна правна лица",,"Asset","C",,"No",,209,,,,,,,,,,
2091,"Исправка вредности од купаца-повезана правна лица",,"Asset","C",,"No",,209,,,,,,,,,,
2092,"Исправка вредности од купаца у земљи",,"Asset","C",,"No",,209,,,,,,,,,,
2093,"Исправка вредности од купаца у иностранству",,"Asset","C",,"No",,209,,,,,,,,,,
21,"ПОТРАЖИВАЊА ИЗ СПЕЦИФИЧНИХ ПОСЛОВА",,"Asset","D",,"Yes",,2,"21","ПОТРАЖИВАЊА ИЗ СПЕЦИФИЧНИХ ПОСЛОВА",,,,,,,,
210,"Потраживања од извозника",,"Asset","D",,"Yes",,21,,,,,,,,,,
2100,"Потраживања од извозника за сопствене производе и робу",,"Asset","D",,"No",,210,,,,,,,,,,
2104,"Потраживања од извозника за аванс за услугу извоза",,"Asset","D",,"No",,210,,,,,,,,,,
211,"Потраживања по основу увоза за тудј рачун",,"Asset","D",,"Yes",,21,,,,,,,,,,
2110,"Потраживања за увезену робу за тудји рачун",,"Asset","D",,"No",,211,,,,,,,,,,
2111,"Потраживања за трошкове увоза за тудј рачун",,"Asset","D",,"No",,211,,,,,,,,,,
2112,"Потраживања за увозничку провизију",,"Asset","D",,"No",,211,,,,,,,,,,
212,"Потраживања из комисионе и консигнационе продаје",,"Asset","D",,"Yes",,21,,,,,,,,,,
2120,"Потраживања из комисионе продаје",,"Asset","D",,"No",,212,,,,,,,,,,
2121,"Потраживања из консигнационе продаје",,"Asset","D",,"No",,212,,,,,,,,,,
218,"Остала потраживања из специфичних послова",,"Asset","D",,"Yes",,21,,,,,,,,,,
2180,"Потраживања из заједничког пословања",,"Asset","D",,"No",,218,,,,,,,,,,
2181,"Друга потраживања из специфичних послова",,"Asset","D",,"No",,218,,,,,,,,,,
219,"Исправка вредности потраживања из специфичних послова",,"Asset","C",,"Yes",,21,,,,,,,,,,
2190,"Исправка вредности потраживања од извозника",,"Asset","C",,"No",,219,,,,,,,,,,
2191,"исправка вредности потраж. по основу увоза за туђ рачун",,"Asset","C",,"No",,219,,,,,,,,,,
2192,"исправка вред. потраж.по основу комисионе и консиг.продаје",,"Asset","C",,"No",,219,,,,,,,,,,
22,"ДРУГА ПОТРАЖИВАЊА",,"Asset","D",,"Yes",,2,"22","ДРУГА ПОТРАЖИВАЊА",,,,,,,,
220,"Потраживања за камате и дивиденде",,"Asset","D",,"Yes",,22,,,,,,,,,,
